rxn,rxn_name,equation,pathway,gene,ActivatedMyeloidCells___aCTLA4,ActivatedMyeloidCells___aPD1,ActivatedMyeloidCells___aPD1aCTLA4,ActivatedMyeloidCells___Control,HighlyProliferativeTCells___aCTLA4,HighlyProliferativeTCells___aPD1,HighlyProliferativeTCells___aPD1aCTLA4,HighlyProliferativeTCells___Control,OtherMyeloidCells___aCTLA4,OtherMyeloidCells___aPD1,OtherMyeloidCells___aPD1aCTLA4,OtherMyeloidCells___Control
NTD2e,"5'-nucleotidase (UMP), extracellular",NTD2e: h2o_e + ump_e --> pi_e + uri_e,Nucleotides,Nt5e,0.013226595141357501,0.015997702498502495,0.0446896763762057,0.1058188750803289,0.0349572643412973,0.0086100606837076,0.012127915550898401,0.0221866669405403,0.015733271648596198,0.0102095166492352,0.0014312220518113,0.1258281357821822
NTD2l,"5'-nucleotidase (UMP), lysosome",NTD2l: h2o_l + ump_l --> pi_l + uri_l,Nucleic acid degradation,Acp2,0.5426016785744179,0.5726854717235171,0.32575436235798283,0.5672866242159958,0.0755602748910644,0.0665657588720381,0.05787542158609331,0.0176013264359602,0.4210681297855877,0.373755613232468,0.27589170549964515,0.4329712443909157
NTD2m,"5'-nucleotidase (UMP), mitochondrial",NTD2m: h2o_m + ump_m --> pi_m + uri_m,Nucleotides,Nt5m,0.0909191626494674,0.1190311409655935,0.0968810830579178,0.173076101982341,0.0734350749024295,0.1049844871382973,0.09241224288545011,0.19238078468332537,0.1346919096567538,0.1183479084813514,0.1404503251435738,0.11313388390456211
NTD4,5'-nucleotidase (CMP),NTD4: cmp_c + h2o_c --> cytd_c + pi_c,Pyrimidine Catabolism,Nt5c3,0.3774080553713902,0.3622711792827448,0.2803065500937909,0.5321582626836227,0.5521493107102906,0.4780899494378915,0.4901550157178389,0.5783784961797136,0.34140423311972323,0.3255957256723707,0.27234196955886086,0.323168771880989
NTD4e,"5'-nucleotidase (CMP), extracellular",NTD4e: cmp_e + h2o_e --> cytd_e + pi_e,Nucleotides,Nt5e,0.013226595141357501,0.015997702498502495,0.0446896763762057,0.1058188750803289,0.0349572643412973,0.0086100606837076,0.012127915550898401,0.0221866669405403,0.015733271648596198,0.0102095166492352,0.0014312220518113,0.1258281357821822
NTD4l,"5'-nucleotidase (CMP), lysosome",NTD4l: cmp_l + h2o_l --> cytd_l + pi_l,Nucleic acid degradation,Acp2,0.5426016785744179,0.5726854717235171,0.32575436235798283,0.5672866242159958,0.0755602748910644,0.0665657588720381,0.05787542158609331,0.0176013264359602,0.4210681297855877,0.373755613232468,0.27589170549964515,0.4329712443909157
NTD5,5'-nucleotidase (dTMP),NTD5: dtmp_c + h2o_c --> pi_c + thymd_c,Pyrimidine Catabolism,Nt5c,1.3853335066332348,1.4427622055136184,1.377211770131461,1.306793402798278,1.650913499478726,1.3978076094278853,2.031569852305701,2.530061865207638,1.5725930211996828,1.684897847494533,1.6749861971487912,1.54702286788273
NTD5l,"5'-nucleotidase (dTMP), lysosomal",NTD5l: dtmp_l + h2o_l --> pi_l + thymd_l,Nucleic acid degradation,Acp2,0.5426016785744179,0.5726854717235171,0.32575436235798283,0.5672866242159958,0.0755602748910644,0.0665657588720381,0.05787542158609331,0.0176013264359602,0.4210681297855877,0.373755613232468,0.27589170549964515,0.4329712443909157
NTD5m,"5'-nucleotidase (dTMP), mitochondrial",NTD5m: dtmp_m + h2o_m --> pi_m + thymd_m,Nucleotides,Nt5m,0.0909191626494674,0.1190311409655935,0.0968810830579178,0.173076101982341,0.0734350749024295,0.1049844871382973,0.09241224288545011,0.19238078468332537,0.1346919096567538,0.1183479084813514,0.1404503251435738,0.11313388390456211
NTD6,5'-nucleotidase (dAMP),NTD6: damp_c + h2o_c --> dad_2_c + pi_c,Nucleotides,Nt5c2,0.14212965261014393,0.1302777219847896,0.1359568932511326,0.1494260762708241,0.1573934349311139,0.1332571751852931,0.1725892961298198,0.1582290564824589,0.1998858455918303,0.1826600939078784,0.19217288039853347,0.212748058302703
NTD7e,"5'-nucleotidase (AMP), extracellular",NTD7e: amp_e + h2o_e --> adn_e + pi_e,Nucleotides,Nt5e,0.013226595141357501,0.015997702498502495,0.0446896763762057,0.1058188750803289,0.0349572643412973,0.0086100606837076,0.012127915550898401,0.0221866669405403,0.015733271648596198,0.0102095166492352,0.0014312220518113,0.1258281357821822
NTD7l,"5'-nucleotidase (AMP), lysosome",NTD7l: amp_l + h2o_l --> adn_l + pi_l,Nucleic acid degradation,Acp2,0.5426016785744179,0.5726854717235171,0.32575436235798283,0.5672866242159958,0.0755602748910644,0.0665657588720381,0.05787542158609331,0.0176013264359602,0.4210681297855877,0.373755613232468,0.27589170549964515,0.4329712443909157
NTD8,5'-nucleotidase (dGMP),NTD8: dgmp_c + h2o_c --> dgsn_c + pi_c,Nucleotides,Nt5c;;;Nt5c2,0.9456329127404972,0.9879628236437186,0.9379478410321151,0.8869599945068112,1.1603648381148706,0.9533674016366673,1.4832425929432873,1.9261240659144299,1.1053216381275477,1.1927560947987381,1.1864096920685252,1.0876418855800964
NTD9,5'-nucleotidase (GMP),NTD9: gmp_c + h2o_c --> gsn_c + pi_c,Nucleotides,Nt5c2,0.14212965261014393,0.1302777219847896,0.1359568932511326,0.1494260762708241,0.1573934349311139,0.1332571751852931,0.1725892961298198,0.1582290564824589,0.1998858455918303,0.1826600939078784,0.19217288039853347,0.212748058302703
NTD9e,"5'-nucleotidase (GMP), extracellular",NTD9e: gmp_e + h2o_e --> gsn_e + pi_e,Nucleotides,Nt5e,0.013226595141357501,0.015997702498502495,0.0446896763762057,0.1058188750803289,0.0349572643412973,0.0086100606837076,0.012127915550898401,0.0221866669405403,0.015733271648596198,0.0102095166492352,0.0014312220518113,0.1258281357821822
NTD9l,"5'-nucleotidase (GMP), lysosome",NTD9l: gmp_l + h2o_l --> gsn_l + pi_l,Nucleic acid degradation,Acp2,0.5426016785744179,0.5726854717235171,0.32575436235798283,0.5672866242159958,0.0755602748910644,0.0665657588720381,0.05787542158609331,0.0176013264359602,0.4210681297855877,0.373755613232468,0.27589170549964515,0.4329712443909157
NTP3e,Nucleoside-triphosphatase (GTP),NTP3e: gtp_e + h2o_e --> gdp_e + h_e + pi_e,Nucleotides,Cant1,0.2142275999461827,0.31420410762631346,0.21570155994133877,0.2673516761787565,0.1397652646018103,0.2090425633024268,0.10844412845715941,0.1595067224280213,0.2200073528609484,0.28734827615841263,0.3285360201150323,0.1827303846799691
NTPP10,Nucleoside triphosphate pyrophosphorylase (ditp),NTPP10: ditp_c + h2o_c --> dimp_c + h_c + ppi_c,Nucleotides,Itpa,0.2249013072747445,0.2640964109335498,0.21202566157932637,0.23875031360428786,1.3340457519216544,0.4442850524623,0.5027118338459431,0.658550732978548,0.27505407680675625,0.4414580074013943,0.3104546916794829,0.33441521369254645
NTPP11,Nucleoside triphosphate pyrophosphorylase (xtp),NTPP11: h2o_c + xtp_c --> h_c + ppi_c + xmp_c,Nucleotides,Itpa,0.2249013072747445,0.2640964109335498,0.21202566157932637,0.23875031360428786,1.3340457519216544,0.4442850524623,0.5027118338459431,0.658550732978548,0.27505407680675625,0.4414580074013943,0.3104546916794829,0.33441521369254645
NTPP9,Nucleoside triphosphate pyrophosphorylase (itp),NTPP9: h2o_c + itp_c --> h_c + imp_c + ppi_c,Nucleotides,Itpa,0.2249013072747445,0.2640964109335498,0.21202566157932637,0.23875031360428786,1.3340457519216544,0.4442850524623,0.5027118338459431,0.658550732978548,0.27505407680675625,0.4414580074013943,0.3104546916794829,0.33441521369254645
O16G1e,"Oligo-1,6-glucosidase (glygn4 -> glygn5), extracellular",O16G1e: glygn4_e + h2o_e --> glc__D_e + glygn5_e,Starch and Sucrose Metabolism,Sis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O16G2e,"Oligo-1,6-glucosidase (strch2 ->strch3), extracellular",O16G2e: h2o_e + strch2_e --> glc__D_e + malt_e,Starch and Sucrose Metabolism,Sis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCBTm,"Ornithine carbamoyltransferase, irreversible",OCBTm: cbp_m + orn_m --> citr__L_m + h_m + pi_m,Urea cycle/amino group metabolism,Otc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007458002496342596,0.0,0.0,0.0
OCOAT1m,3-oxoacid CoA-transferase,OCOAT1m: acac_m + succoa_m <=> aacoa_m + succ_m,"Valine, Leucine, and Isoleucine Metabolism",Oxct1;;;Oxct2a,0.2650269390753595,0.22642063334554285,0.13662445189988212,0.20226448657333776,0.8892519065085095,0.46132967594485247,0.6236235824394732,0.5815720962592926,0.2910903008975653,0.19583587657887763,0.29175385913672375,0.2668380873232057
OIVD1m,"2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate), mitochondrial",OIVD1m: 4mop_m + coa_m + nad_m --> co2_m + ivcoa_m + nadh_m,"Valine, Leucine, and Isoleucine Metabolism",Bckdha;;;Bckdhb;;;Dbt;;;Dld,0.18060981567608134,0.16891696862029315,0.15271452910047323,0.2378841258250387,0.21662549271989734,0.21766502343573116,0.19840606558415239,0.2233086954362401,0.1884164895405713,0.18531106184302015,0.1392765112537102,0.20944912024560197
OIVD2m,"2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxobutanoate), mitochondrial",OIVD2m: 3mob_m + coa_m + nad_m --> co2_m + ibcoa_m + nadh_m,"Valine, Leucine, and Isoleucine Metabolism",Bckdha;;;Bckdhb;;;Dbt;;;Dld,0.18060981567608134,0.16891696862029315,0.15271452910047323,0.2378841258250387,0.21662549271989734,0.21766502343573116,0.19840606558415239,0.2233086954362401,0.1884164895405713,0.18531106184302015,0.1392765112537102,0.20944912024560197
OIVD3m,"2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate), mitochondrial",OIVD3m: 3mop_m + coa_m + nad_m --> 2mbcoa_m + co2_m + nadh_m,"Valine, Leucine, and Isoleucine Metabolism",Bckdha;;;Bckdhb;;;Dbt;;;Dld,0.18060981567608134,0.16891696862029315,0.15271452910047323,0.2378841258250387,0.21662549271989734,0.21766502343573116,0.19840606558415239,0.2233086954362401,0.1884164895405713,0.18531106184302015,0.1392765112537102,0.20944912024560197
OMPDC,Orotidine-5'-phosphate decarboxylase,OMPDC: h_c + orot5p_c --> co2_c + ump_c,Pyrimidine Biosynthesis,Umps,0.1566147905319374,0.2068598275233991,0.1962930381760886,0.1534179990475665,0.5529392400991254,0.5129688898093622,0.5554473267834706,0.4379978707951762,0.1577191179937998,0.1864343730795184,0.2611237408044909,0.30497183663704514
OPAH,5-Oxoproline amidohydrolase (ATP-hydrolysing) (ir),OPAH: 5oxpro_c + atp_c + 2.0 h2o_c --> adp_c + glu__L_c + h_c + pi_c,Glutathione Metabolism,Oplah,0.0019676208315952,0.00853974825087,0.018520594003273494,0.0,0.0,0.0,0.0,0.016577947020196895,0.0024340849787747006,0.0013613443547772,0.0221863039642317,0.0076199687517609005
ORNDC,Ornithine Decarboxylase,ORNDC: h_c + orn_c --> co2_c + ptrc_c,Urea cycle/amino group metabolism,Odc1,0.1804844249625762,0.1353500750319967,0.1675449994114389,0.1816467527671867,0.5438454648325168,0.3755659229838994,0.6276757940844987,0.3056712409094384,0.1544110584616345,0.10228906785540151,0.1809024000248463,0.1506504066378198
ORNTArm,L-Ornithine:2-oxo-acid aminotransferase,ORNTArm: akg_m + orn_m <=> glu5sa_m + glu__L_m,Urea cycle/amino group metabolism,Oat,0.383226371486371,0.5237469864286473,0.420479228053114,0.4001118838067414,0.5029911453456912,0.8048411755227618,0.3876181964010696,0.4780752475984926,0.5923263303753489,0.5972438322893769,0.4405676732635998,0.6508546872892161
ORNt,Ornithine transport via diffusion,ORNt: orn_e --> orn_c,"Transport, Extracellular",Slc7a1;;;Slc7a2;;;Slc7a3,0.7080979829846212,0.2437715150785861,0.4172799135551099,0.11070940462724269,0.06807211364759239,0.036069202201192516,0.0542085811075116,0.04231634595561165,0.08854768360108917,0.07200070693008752,0.06346835967899679,0.039316164395296636
ORNt3m,Ornithine mitochondrial transport via proton antiport,ORNt3m: h_c + orn_m <=> h_m + orn_c,"Transport, Mitochondrial",Slc25a15;;;Slc25a2,0.007121659492306994,0.0032853686771551318,0.006338823055698143,0.005403903999149705,0.023522071401131453,0.006039234353591509,0.008834847566678246,0.01553973985531474,0.0069507293079877335,0.009912780023298155,0.0026623468198157803,0.01092536557402459
ORNt4m,Ornithine mitochondrial transport exchange with citruline,ORNt4m: citr__L_c + h_c + orn_m <=> citr__L_m + h_m + orn_c,"Transport, Mitochondrial",Slc25a15;;;Slc25a2,0.007121659492306994,0.0032853686771551318,0.006338823055698143,0.005403903999149705,0.023522071401131453,0.006039234353591509,0.008834847566678246,0.01553973985531474,0.0069507293079877335,0.009912780023298155,0.0026623468198157803,0.01092536557402459
ORPT,Orotate phosphoribosyltransferase,ORPT: orot5p_c + ppi_c <=> orot_c + prpp_c,Pyrimidine Biosynthesis,Umps,0.1566147905319374,0.2068598275233991,0.1962930381760886,0.1534179990475665,0.5529392400991254,0.5129688898093622,0.5554473267834706,0.4379978707951762,0.1577191179937998,0.1864343730795184,0.2611237408044909,0.30497183663704514
OXAHCOtex,Oxalate transport via bicarbonate countertransport,OXAHCOtex: 2.0 hco3_c + oxa_e --> 2.0 hco3_e + oxa_c,"Transport, Extracellular",Slc26a1;;;Slc26a2;;;Slc26a3,0.05440973884926665,0.05701618085805609,0.04019077117694593,0.08097675412384181,0.018599685279596566,0.007572776741234136,0.05041194560527019,0.016245700892256142,0.0472358032592701,0.04735727127720611,0.03731017671041512,0.05149766257221855
P45011B11m,Steroid 11-beta-hydroxylase,P45011B11m: 11docrtstrn_m + h_m + nadph_m + o2_m --> crtstrn_m + h2o_m + nadp_m,Steroid Metabolism,Cyp11b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P45011B21m,Steroid 11-beta-hydroxylase,P45011B21m: 11docrtstrn_m + h_m + nadph_m + 2.0 o2_m --> aldstrn_m + 2.0 h2o_m + nadp_m,Steroid Metabolism,Cyp11b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P45017A1r,Cytochrome P450 17A1,P45017A1r: h_r + nadph_r + o2_r + prgnlone_r --> 17ahprgnlone_r + h2o_r + nadp_r,Steroid Metabolism,Cyp17a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P45017A2r,Cytochrome P450 17A1,P45017A2r: 17ahprgnlone_r + h_r + nadph_r + 0.5 o2_r --> acald_r + dhea_r + h2o_r + nadp_r,Steroid Metabolism,Cyp17a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P45017A3r,Cytochrome P450 17A1,P45017A3r: h_r + nadph_r + o2_r + prgstrn_r --> 17ahprgstrn_r + h2o_r + nadp_r,Steroid Metabolism,Cyp17a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P45017A4r,Cytochrome P450 17A1,P45017A4r: 17ahprgstrn_r + h_r + nadph_r + 0.5 o2_r --> acald_r + andrstndn_r + h2o_r + nadp_r,Steroid Metabolism,Cyp17a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P45019A1r,Aromatase,P45019A1r: andrstndn_r + nadph_r + 2.0 o2_r --> estrone_r + for_r + 2.0 h2o_r + nadp_r,Steroid Metabolism,Cyp19a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P45019A2r,Aromatase,P45019A2r: nadph_r + 2.0 o2_r + tststerone_r --> estradiol_r + for_r + 2.0 h2o_r + nadp_r,Steroid Metabolism,Cyp19a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4501B1r,Cytochrome P450 1B1,P4501B1r: estradiol_r + h_r + nadph_r + o2_r --> h2o_r + hestratriol_r + nadp_r,Steroid Metabolism,Cyp1b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025947370947507
P45021A1r,Steroid 21-hydroxylase,P45021A1r: h_r + nadph_r + o2_r + prgstrn_r --> 11docrtstrn_r + h2o_r + nadp_r,Steroid Metabolism,Cyp21a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P45021A2r,Steroid 21-hydroxylase,P45021A2r: 17ahprgstrn_r + h_r + nadph_r + o2_r --> 11docrtsl_r + h2o_r + nadp_r,Steroid Metabolism,Cyp21a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P45027A11m,"5-beta-cholestane-3-alpha,7-alpha,12-alpha-triol 27-hydroxylase",P45027A11m: h_m + nadph_m + o2_m + xoltriol_m --> h2o_m + nadp_m + xoltetrol_m,Bile Acid Biosynthesis,Cyp27a1,0.1373923743600976,0.1000972649375771,0.08780208114349641,0.22754402870902496,0.0224838091640701,0.0440078862132094,0.014940715241920002,0.0,0.300673847975426,0.1917061084019936,0.33562192025483834,0.1471411089668093
P45027A12m,"5-beta-cholestane-3-alpha,7-alpha,12-alpha-triol 27-hydroxylase",P45027A12m: nadp_m + xoltetrol_m --> h_m + nadph_m + thcholst_m,Bile Acid Biosynthesis,Cyp27a1,0.1373923743600976,0.1000972649375771,0.08780208114349641,0.22754402870902496,0.0224838091640701,0.0440078862132094,0.014940715241920002,0.0,0.300673847975426,0.1917061084019936,0.33562192025483834,0.1471411089668093
P45027A13m,"5-beta-cholestane-3-alpha,7-alpha,12-alpha-triol 27-hydroxylase",P45027A13m: nadph_m + o2_m + thcholst_m --> h2o_m + nadp_m + thcholstoic_m,Bile Acid Biosynthesis,Cyp27a1,0.1373923743600976,0.1000972649375771,0.08780208114349641,0.22754402870902496,0.0224838091640701,0.0440078862132094,0.014940715241920002,0.0,0.300673847975426,0.1917061084019936,0.33562192025483834,0.1471411089668093
P45027A14m,"5-beta-cytochrome P450, family 27, subfamily A, polypeptide 1",P45027A14m: h_m + nadph_m + o2_m + xol7ah2_m --> h2o_m + nadp_m + xol7ah3_m,Bile Acid Biosynthesis,Cyp27a1,0.1373923743600976,0.1000972649375771,0.08780208114349641,0.22754402870902496,0.0224838091640701,0.0440078862132094,0.014940715241920002,0.0,0.300673847975426,0.1917061084019936,0.33562192025483834,0.1471411089668093
P45027A15m,"5-beta-cytochrome P450, family 27, subfamily A, polypeptide 1",P45027A15m: h_m + nadph_m + o2_m + xol7ah3_m --> 2.0 h2o_m + nadp_m + xol7ah2al_m,Bile Acid Biosynthesis,Cyp27a1,0.1373923743600976,0.1000972649375771,0.08780208114349641,0.22754402870902496,0.0224838091640701,0.0440078862132094,0.014940715241920002,0.0,0.300673847975426,0.1917061084019936,0.33562192025483834,0.1471411089668093
P45027A16m,Cytochrome P450 27,P45027A16m: nadph_m + o2_m + xol7ah2al_m --> dhcholestanate_m + h2o_m + nadp_m,Bile Acid Biosynthesis,Cyp27a1,0.1373923743600976,0.1000972649375771,0.08780208114349641,0.22754402870902496,0.0224838091640701,0.0440078862132094,0.014940715241920002,0.0,0.300673847975426,0.1917061084019936,0.33562192025483834,0.1471411089668093
P4502C18,Cytochrome P450 2C18,P4502C18: antipyrene_c + h_c + nadph_c + 0.5 o2_c --> dmantipyrine_c + meoh_c + nadp_c,CYP Metabolism,Cyp2c55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4502D6,Cytochrome P450 2D6,P4502D6: debrisoquine_c + h_c + nadph_c + o2_c --> 4hdebrisoquine_c + h2o_c + nadp_c,CYP Metabolism,Cyp2d22,0.0025307742144476003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034369930435260002,0.0017837578855476,0.0,0.0009261343061448085
P45039A1r,Oxysterol 7-alpha-hydroxylase,P45039A1r: h_r + nadph_r + o2_r + xol24oh_r --> h2o_r + nadp_r + xoltri24_r,Bile Acid Biosynthesis,Cyp39a1,0.0045861041045631,0.0024642802576651,0.005695199852884601,0.0,0.0,0.0,0.0,0.018399974976033996,0.0,0.0156516031315632,0.0,0.0041878567582392
P4503A43r,Cytochrome p450 P450 3A43,P4503A43r: h_r + nadph_r + o2_r + tststerone_r --> h2o_r + nadp_r + whtststerone_r,Steroid Metabolism,Cyp3a25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4503A7r,Cytochrome p450 P450 3A7,P4503A7r: h_r + nadph_r + o2_r + tststerone_r --> 6htststerone_r + h2o_r + nadp_r,Steroid Metabolism,Cyp3a13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P45046A1r,"Cytochrome P450, family 46, subfamily A, polypeptide 1",P45046A1r: chsterol_r + h_r + nadph_r + o2_r --> h2o_r + nadp_r + xol24oh_r,Bile Acid Biosynthesis,Cyp46a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4504B1r,Cytochrome P450 4B1,P4504B1r: arachd_r + h_r + nadph_r + o2_r --> 12harachd_r + h2o_r + nadp_r,Eicosanoid Metabolism,Cyp2f2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4504F121r,Cytochrome p450 4F12/4F2,P4504F121r: arachd_r + h_r + nadph_r + o2_r --> h2o_r + nadp_r + wharachd_r,Eicosanoid Metabolism,Cyp4f14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4504F81r,Cytochrome p450 4F8,P4504F81r: arachd_r + h_r + nadph_r + o2_r --> 18harachd_r + h2o_r + nadp_r,Eicosanoid Metabolism,Cyp4f17,0.0,0.0,0.0013127494223902,0.0,0.013778166015877901,0.0,0.020879267722322396,0.0,0.0031701106749038,0.0014704718950177,0.0,0.0
P4507A1r,"Cytochrome P450, family 7, subfamily A, polypeptide 1",P4507A1r: chsterol_r + h_r + nadph_r + o2_r --> h2o_r + nadp_r + xol7a_r,Bile Acid Biosynthesis,Cyp7a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4507B11r,Oxysterol 7alpha-hydroxylase,P4507B11r: h_r + nadph_r + o2_r + xol25oh_r --> h2o_r + nadp_r + xoltri25_r,Bile Acid Biosynthesis,Cyp7b1,0.0,0.0,0.0,0.0,0.0,0.008932335770074502,0.0,0.0,0.0088500542259129,0.024328347904912104,0.1119646939500867,0.0010243519181501
P4508B11r,Sterol 12-alpha-hydroxylase,P4508B11r: h_r + nadph_r + o2_r + xol7aone_r --> h2o_r + nadp_r + xoldiolone_r,Bile Acid Biosynthesis,Cyp8b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005333959927083301,0.0057747051402315,0.00338796081349,0.0
P4508B13r,Sterol 12-alpha-hydroxylase (nadh),P4508B13r: h_r + nadh_r + o2_r + xol7aone_r --> h2o_r + nad_r + xoldiolone_r,Bile Acid Biosynthesis,Cyp8b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005333959927083301,0.0057747051402315,0.00338796081349,0.0
P5CDm,1 pyrroline 5 carboxylate dehydrogenase  mitochondrial,P5CDm: 1pyr5c_m + 2.0 h2o_m + nad_m --> glu__L_m + h_m + nadh_m,Glutamate metabolism,Aldh4a1,0.0144325997678864,0.0262309348865677,0.010122793660435201,0.0,0.011889176670768,0.0,0.0260777160416288,0.0235117547323487,0.016300930082655096,0.0174887435195484,0.030042105591809497,0.0243769173557406
P5CR,Pyrroline-5-carboxylate reductase,P5CR: 1pyr5c_c + 2.0 h_c + nadph_c --> nadp_c + pro__L_c,Urea cycle/amino group metabolism,Pycr2;;;Pycrl,0.2014934370977738,0.17188221472637719,0.20456263018995544,0.188147321274518,0.48568397211391656,0.34636605629666817,0.3865472655013901,0.3911592071988287,0.2897513143355592,0.3536252555858475,0.21270454602762712,0.3632004484456232
P5CRm,"Pyrroline-5-carboxylate reductase, mitochondria",P5CRm: 1pyr5c_m + 2.0 h_m + nadph_m --> nadp_m + pro__L_m,Arginine and Proline Metabolism,Pycr1,0.0,0.0,0.0,0.0,0.0146088102235963,0.026076622825256204,0.0398078868275754,0.0,0.0,0.005207552200503201,0.0,0.0033669059367124
P5CRx,Pyrroline-5-carboxylate reductase(nadh),P5CRx: 1pyr5c_c + 2.0 h_c + nadh_c --> nad_c + pro__L_c,Urea cycle/amino group metabolism,Pycr2;;;Pycrl,0.2014934370977738,0.17188221472637719,0.20456263018995544,0.188147321274518,0.48568397211391656,0.34636605629666817,0.3865472655013901,0.3911592071988287,0.2897513143355592,0.3536252555858475,0.21270454602762712,0.3632004484456232
